ID_scenario,CreatedBy,Department,Created,LastEdit,isActive,isAiUsed,isAiAgentUsed
6154,EMPLOYEE_269,Operations,19/5/2025,19/5/2025,0,0,0
6155,EMPLOYEE_269,Operations,19/3/2024,19/3/2024,0,0,0
6156,EMPLOYEE_269,Operations,14/10/2025,15/10/2025,0,0,0
6157,EMPLOYEE_269,Operations,13/1/2026,13/1/2026,0,0,0
6158,EMPLOYEE_269,Operations,27/6/2025,27/6/2025,0,1,0
6159,EMPLOYEE_269,Operations,23/10/2024,23/10/2024,0,0,0
6160,EMPLOYEE_269,Operations,10/10/2025,10/10/2025,0,0,0
6161,EMPLOYEE_269,Operations,25/11/2025,25/11/2025,0,0,0
6162,EMPLOYEE_269,Operations,2/7/2024,21/8/2024,0,0,0
6163,EMPLOYEE_269,Operations,8/1/2026,26/2/2026,0,0,0
6164,EMPLOYEE_269,Operations,14/1/2026,14/1/2026,0,0,0
6165,EMPLOYEE_269,Operations,30/7/2025,30/7/2025,0,0,0
6166,EMPLOYEE_269,Operations,30/1/2026,30/1/2026,0,0,0
6167,EMPLOYEE_269,Operations,28/10/2025,12/1/2026,0,0,0
6168,EMPLOYEE_269,Operations,24/10/2024,13/12/2024,0,0,0
6169,EMPLOYEE_269,Operations,12/2/2026,13/2/2026,0,0,0
6170,EMPLOYEE_269,Operations,21/4/2025,11/2/2026,0,0,0
6171,EMPLOYEE_269,Operations,23/1/2025,15/7/2025,0,0,0
6172,EMPLOYEE_269,Operations,24/6/2025,24/6/2025,0,0,0
6173,EMPLOYEE_269,Operations,24/6/2025,26/6/2025,0,1,0
6174,EMPLOYEE_269,Operations,12/5/2025,23/5/2025,0,0,0
6175,EMPLOYEE_269,Operations,30/6/2025,1/7/2025,0,0,0
6176,EMPLOYEE_269,Operations,9/6/2025,9/6/2025,0,0,0
6177,EMPLOYEE_269,Operations,24/5/2024,27/5/2024,0,0,0
6178,EMPLOYEE_269,Operations,8/10/2024,23/10/2024,0,0,0
6179,EMPLOYEE_269,Operations,8/1/2026,9/1/2026,0,0,0
6180,EMPLOYEE_269,Operations,15/7/2024,16/7/2024,0,0,0
6181,EMPLOYEE_269,Operations,7/3/2025,7/3/2025,0,0,0
6182,EMPLOYEE_269,Operations,22/10/2024,14/11/2024,0,0,0
6183,EMPLOYEE_269,Operations,13/2/2026,13/2/2026,1,0,0
6184,EMPLOYEE_269,Operations,8/4/2025,9/11/2025,1,0,0
6185,EMPLOYEE_269,Operations,9/10/2024,15/10/2024,0,0,0
6186,EMPLOYEE_269,Operations,6/6/2025,5/9/2025,1,0,0
6187,EMPLOYEE_269,Operations,8/9/2025,24/2/2026,1,0,0
6188,EMPLOYEE_269,Operations,9/10/2025,7/1/2026,1,1,0
6189,EMPLOYEE_269,Operations,16/5/2025,2/3/2026,1,0,0
6190,EMPLOYEE_269,Operations,23/6/2025,9/12/2025,1,0,0
6191,EMPLOYEE_269,Operations,3/12/2024,3/7/2025,1,0,0
6192,EMPLOYEE_269,Operations,8/9/2025,26/2/2026,1,1,0
6193,EMPLOYEE_269,Operations,5/3/2024,17/2/2026,1,0,0
6194,EMPLOYEE_269,Operations,19/12/2025,2/3/2026,1,0,0
6195,EMPLOYEE_269,Operations,3/12/2025,30/1/2026,1,0,0
6196,EMPLOYEE_269,Operations,7/6/2024,25/4/2025,1,0,0
6197,EMPLOYEE_269,Operations,7/1/2026,2/3/2026,1,0,0
6198,EMPLOYEE_269,Operations,6/8/2024,22/11/2024,1,0,0
6199,EMPLOYEE_269,Operations,8/1/2026,28/1/2026,1,0,0
6200,EMPLOYEE_269,Operations,18/4/2024,7/5/2024,1,0,0
6201,EMPLOYEE_269,Operations,29/10/2024,25/2/2026,1,0,0
6202,EMPLOYEE_269,Operations,21/1/2026,5/3/2026,1,0,0
6203,EMPLOYEE_269,Operations,14/5/2025,6/3/2026,1,0,0
6204,EMPLOYEE_269,Operations,27/3/2025,6/3/2026,1,0,0
6205,EMPLOYEE_269,Operations,12/11/2025,24/11/2025,1,1,0
6206,EMPLOYEE_269,Operations,12/11/2025,9/2/2026,1,1,0
6207,EMPLOYEE_269,Operations,13/10/2025,6/2/2026,1,0,0
6208,EMPLOYEE_269,Operations,10/12/2025,6/3/2026,1,0,0
6209,EMPLOYEE_269,Operations,5/3/2026,6/3/2026,1,0,0
6210,EMPLOYEE_269,Operations,5/3/2026,6/3/2026,1,0,0
6211,EMPLOYEE_269,Operations,8/9/2023,8/9/2023,0,0,0
6212,EMPLOYEE_269,Operations,19/10/2023,19/10/2023,0,0,0
6213,EMPLOYEE_269,Operations,23/11/2023,23/11/2023,0,0,0
6214,EMPLOYEE_269,Operations,6/11/2024,12/2/2026,1,0,0
6215,EMPLOYEE_269,Operations,6/11/2024,12/12/2024,0,0,0
6216,EMPLOYEE_269,Operations,5/11/2024,14/11/2024,0,0,0
6217,EMPLOYEE_269,Operations,6/5/2025,7/5/2025,0,0,0
6218,EMPLOYEE_269,Operations,22/2/2024,22/2/2024,0,0,0
6219,EMPLOYEE_269,Operations,23/9/2023,24/9/2023,0,0,0
6220,EMPLOYEE_269,Operations,23/9/2023,23/9/2023,0,0,0
6221,EMPLOYEE_269,Operations,22/9/2023,23/9/2023,0,0,0
6222,EMPLOYEE_269,Operations,14/8/2023,24/8/2023,0,0,0
6223,EMPLOYEE_269,Operations,20/7/2023,5/9/2023,0,0,0
6224,EMPLOYEE_269,Operations,28/6/2023,5/9/2023,0,0,0
6225,EMPLOYEE_269,Operations,29/4/2025,27/2/2026,1,0,0
6226,EMPLOYEE_269,Operations,29/5/2024,5/12/2025,1,0,0
6227,EMPLOYEE_269,Operations,24/7/2023,3/2/2026,1,0,0
6228,EMPLOYEE_269,Operations,26/7/2023,3/2/2026,1,0,0
6229,EMPLOYEE_269,Operations,21/7/2023,3/2/2026,1,0,0
6230,EMPLOYEE_269,Operations,22/10/2025,22/10/2025,0,0,1
6231,EMPLOYEE_269,Operations,22/10/2025,22/10/2025,1,0,0
6232,EMPLOYEE_269,Operations,22/10/2025,22/10/2025,1,0,0
6233,EMPLOYEE_269,Operations,24/2/2026,25/2/2026,1,0,0
6234,EMPLOYEE_269,Operations,3/12/2025,9/12/2025,0,1,0
6235,EMPLOYEE_269,Operations,25/2/2025,25/2/2025,0,0,0
6236,EMPLOYEE_269,Operations,5/11/2025,6/11/2025,0,1,0
6237,EMPLOYEE_269,Operations,5/10/2023,5/10/2023,0,0,0
6238,EMPLOYEE_269,Operations,3/11/2023,3/11/2023,0,0,0
6239,EMPLOYEE_269,Operations,8/10/2025,9/10/2025,0,0,0
6240,EMPLOYEE_269,Operations,7/5/2024,7/5/2024,0,0,0
6241,EMPLOYEE_269,Operations,23/11/2023,4/12/2023,0,0,0
6242,EMPLOYEE_269,Operations,15/9/2025,15/9/2025,0,0,0
6243,EMPLOYEE_269,Operations,6/5/2025,6/5/2025,0,0,0
6244,EMPLOYEE_269,Operations,16/6/2025,16/6/2025,0,0,0
6245,EMPLOYEE_270,People,22/8/2025,10/10/2025,0,0,0
6246,EMPLOYEE_270,People,27/10/2025,27/10/2025,0,0,0
6247,EMPLOYEE_270,People,5/11/2025,5/11/2025,0,1,0
6248,EMPLOYEE_270,People,10/11/2025,10/11/2025,0,0,0
6249,EMPLOYEE_270,People,10/11/2025,10/11/2025,0,0,0
6250,EMPLOYEE_270,People,10/11/2025,5/12/2025,1,1,0
6251,EMPLOYEE_270,People,22/10/2025,5/11/2025,0,0,0
6252,EMPLOYEE_271,People,4/11/2025,19/1/2026,1,1,0
6253,EMPLOYEE_271,People,19/1/2026,19/1/2026,0,1,0
6254,EMPLOYEE_271,People,26/1/2026,16/2/2026,1,0,0
6255,EMPLOYEE_271,People,18/11/2025,19/11/2025,0,1,0
6256,EMPLOYEE_272,People,28/12/2025,5/3/2026,1,1,0
6257,EMPLOYEE_272,People,21/2/2026,21/2/2026,0,0,0
6258,EMPLOYEE_273,People,21/1/2026,22/1/2026,1,1,0
6259,EMPLOYEE_273,People,16/1/2026,16/1/2026,0,0,0
6260,EMPLOYEE_273,People,19/2/2026,19/2/2026,0,0,0
6261,EMPLOYEE_274,People,13/1/2026,14/1/2026,1,0,0
6262,EMPLOYEE_274,People,22/1/2026,29/1/2026,1,0,1
6263,EMPLOYEE_274,People,25/1/2026,29/1/2026,1,0,0
6264,EMPLOYEE_274,People,10/12/2025,10/12/2025,0,1,1
6265,EMPLOYEE_275,People,4/3/2026,4/3/2026,0,1,0
6266,EMPLOYEE_275,People,20/11/2025,8/1/2026,1,1,0
6267,EMPLOYEE_276,People,2/12/2025,2/12/2025,0,0,0
6268,EMPLOYEE_276,People,2/12/2025,9/2/2026,1,1,0
6269,EMPLOYEE_276,People,13/12/2025,13/12/2025,1,1,0
6270,EMPLOYEE_276,People,28/2/2026,4/3/2026,0,0,0
6271,EMPLOYEE_276,People,25/2/2026,25/2/2026,0,0,0
6272,EMPLOYEE_276,People,5/3/2026,5/3/2026,1,0,0
6273,EMPLOYEE_276,People,2/12/2025,2/12/2025,0,0,0
6274,EMPLOYEE_276,People,2/12/2025,2/12/2025,0,0,0
6275,EMPLOYEE_276,People,21/1/2026,27/1/2026,0,1,0
6276,EMPLOYEE_276,People,29/1/2026,30/1/2026,1,0,0
6277,EMPLOYEE_276,People,26/9/2025,9/10/2025,0,0,0
6278,EMPLOYEE_276,People,18/7/2025,18/7/2025,0,0,0
6279,EMPLOYEE_276,People,2/9/2025,2/9/2025,0,0,0
6280,EMPLOYEE_276,People,11/10/2025,11/10/2025,0,0,0
6281,EMPLOYEE_276,People,25/9/2025,19/2/2026,0,0,0
6282,EMPLOYEE_276,People,15/8/2025,24/2/2026,1,0,0
6283,EMPLOYEE_276,People,11/10/2025,11/10/2025,1,0,0
6284,EMPLOYEE_276,People,27/11/2025,4/12/2025,0,0,0
6285,EMPLOYEE_276,People,30/10/2025,6/11/2025,1,0,0
6286,EMPLOYEE_276,People,5/10/2025,6/11/2025,1,0,0
6287,EMPLOYEE_276,People,17/2/2026,19/2/2026,0,0,0
6288,EMPLOYEE_276,People,16/2/2026,16/2/2026,0,1,0
6289,EMPLOYEE_276,People,13/2/2026,27/2/2026,1,0,0
6290,EMPLOYEE_276,People,13/2/2026,26/2/2026,1,0,0
6291,EMPLOYEE_276,People,11/2/2026,11/2/2026,0,1,0
6292,EMPLOYEE_276,People,6/10/2025,6/10/2025,0,0,0
6293,EMPLOYEE_277,People,17/12/2025,17/12/2025,1,1,0
6294,EMPLOYEE_277,People,17/12/2025,17/12/2025,1,0,0
6295,EMPLOYEE_277,People,17/12/2025,17/12/2025,1,0,0
6296,EMPLOYEE_277,People,28/1/2026,28/1/2026,1,0,0
6297,EMPLOYEE_278,People,24/10/2025,24/10/2025,0,1,0
6298,EMPLOYEE_278,People,25/11/2025,19/12/2025,1,1,0
6299,EMPLOYEE_279,People,3/10/2025,7/10/2025,0,1,0
6300,EMPLOYEE_279,People,3/10/2025,5/2/2026,1,1,0
6301,EMPLOYEE_279,People,30/10/2025,1/12/2025,1,1,0
6302,EMPLOYEE_279,People,5/2/2026,20/2/2026,0,1,0
6303,EMPLOYEE_279,People,5/2/2026,5/2/2026,0,1,0
6304,EMPLOYEE_279,People,22/10/2025,22/10/2025,0,0,1
6305,EMPLOYEE_279,People,22/10/2025,23/10/2025,0,0,0
6306,EMPLOYEE_279,People,22/10/2025,23/10/2025,0,0,0
6307,EMPLOYEE_279,People,8/10/2025,26/10/2025,0,1,0
6308,EMPLOYEE_280,People,23/1/2026,28/1/2026,1,1,0
6309,EMPLOYEE_281,People,22/12/2025,22/12/2025,1,1,0
6310,EMPLOYEE_281,People,20/1/2026,23/1/2026,0,0,0
6311,EMPLOYEE_281,People,23/1/2026,23/1/2026,0,0,0
6312,EMPLOYEE_281,People,16/1/2026,23/1/2026,0,0,0
6313,EMPLOYEE_281,People,7/10/2025,7/10/2025,0,0,1
6314,EMPLOYEE_282,People,27/2/2026,2/3/2026,0,1,0
6315,EMPLOYEE_282,People,3/3/2026,3/3/2026,0,1,0
6316,EMPLOYEE_282,People,24/2/2026,27/2/2026,0,0,0
6317,EMPLOYEE_282,People,5/3/2026,5/3/2026,0,0,0
6318,EMPLOYEE_282,People,25/2/2026,26/2/2026,0,0,0
6319,EMPLOYEE_282,People,25/2/2026,26/2/2026,0,1,0
6320,EMPLOYEE_282,People,22/2/2026,25/2/2026,0,0,0
6321,EMPLOYEE_282,People,25/2/2026,25/2/2026,0,0,0
6322,EMPLOYEE_282,People,24/2/2026,24/2/2026,0,0,0
6323,EMPLOYEE_282,People,24/2/2026,27/2/2026,1,0,0
6324,EMPLOYEE_282,People,24/2/2026,5/3/2026,1,0,0
6325,EMPLOYEE_282,People,27/2/2026,27/2/2026,1,0,0
6326,EMPLOYEE_282,People,23/2/2026,5/3/2026,1,0,0
6327,EMPLOYEE_282,People,25/2/2026,5/3/2026,1,0,0
6328,EMPLOYEE_282,People,23/2/2026,5/3/2026,1,0,0
6329,EMPLOYEE_282,People,4/3/2026,4/3/2026,0,0,0
6330,EMPLOYEE_282,People,4/3/2026,4/3/2026,1,0,0
6331,EMPLOYEE_282,People,4/3/2026,4/3/2026,0,0,0
6332,EMPLOYEE_282,People,6/3/2026,6/3/2026,0,0,0
6333,EMPLOYEE_282,People,6/3/2026,6/3/2026,0,0,0
6334,EMPLOYEE_282,People,22/11/2025,22/11/2025,0,0,0
6335,EMPLOYEE_282,People,18/11/2025,22/11/2025,0,0,0
6336,EMPLOYEE_282,People,22/11/2025,22/11/2025,0,0,0
6337,EMPLOYEE_282,People,5/12/2025,5/12/2025,0,0,0
6338,EMPLOYEE_282,People,2/12/2025,3/12/2025,0,0,1
6339,EMPLOYEE_282,People,7/1/2026,7/1/2026,0,0,0
6340,EMPLOYEE_282,People,22/11/2025,21/1/2026,1,1,0
6341,EMPLOYEE_282,People,22/11/2025,22/11/2025,1,1,0
6342,EMPLOYEE_282,People,17/11/2025,1/3/2026,1,1,0
6343,EMPLOYEE_282,People,22/11/2025,22/11/2025,1,1,0
6344,EMPLOYEE_282,People,22/11/2025,22/11/2025,1,0,0
6345,EMPLOYEE_282,People,6/3/2026,6/3/2026,0,0,0
6346,EMPLOYEE_282,People,6/3/2026,6/3/2026,0,0,0
6347,EMPLOYEE_282,People,6/3/2026,6/3/2026,0,1,0
6348,EMPLOYEE_282,People,6/3/2026,6/3/2026,0,0,0
6349,EMPLOYEE_282,People,2/12/2025,3/12/2025,0,0,0
6350,EMPLOYEE_282,People,2/12/2025,3/12/2025,0,0,0
6351,EMPLOYEE_282,People,24/11/2025,12/12/2025,0,1,0
6352,EMPLOYEE_282,People,4/3/2026,4/3/2026,0,1,1
6353,EMPLOYEE_282,People,4/3/2026,4/3/2026,0,1,0
6354,EMPLOYEE_282,People,4/3/2026,4/3/2026,1,0,0
6355,EMPLOYEE_282,People,15/11/2025,15/11/2025,0,0,0
6356,EMPLOYEE_282,People,10/9/2025,26/9/2025,1,1,0
6357,EMPLOYEE_282,People,4/10/2025,4/10/2025,1,1,0
6358,EMPLOYEE_282,People,6/11/2025,4/12/2025,0,0,0
6359,EMPLOYEE_282,People,10/10/2025,30/10/2025,0,0,0
6360,EMPLOYEE_282,People,11/10/2025,11/10/2025,0,0,0
6361,EMPLOYEE_282,People,9/7/2025,6/8/2025,0,1,0
6362,EMPLOYEE_282,People,3/11/2025,3/11/2025,0,0,0
6363,EMPLOYEE_282,People,5/11/2025,6/11/2025,0,0,0
6364,EMPLOYEE_282,People,4/10/2025,24/2/2026,0,0,0
6365,EMPLOYEE_282,People,2/10/2025,2/10/2025,0,0,0
6366,EMPLOYEE_282,People,19/8/2025,29/9/2025,0,0,0
6367,EMPLOYEE_282,People,28/9/2025,29/9/2025,0,0,0
6368,EMPLOYEE_282,People,7/8/2025,15/9/2025,0,0,0
6369,EMPLOYEE_282,People,22/10/2025,22/10/2025,0,0,0
6370,EMPLOYEE_282,People,27/9/2025,17/11/2025,0,0,0
6371,EMPLOYEE_282,People,26/9/2025,2/10/2025,0,0,0
6372,EMPLOYEE_282,People,27/10/2025,27/10/2025,0,0,1
6373,EMPLOYEE_282,People,7/10/2025,7/10/2025,0,0,0
6374,EMPLOYEE_282,People,28/10/2025,28/10/2025,0,1,0
6375,EMPLOYEE_282,People,21/10/2025,21/10/2025,0,1,0
6376,EMPLOYEE_282,People,26/10/2025,26/10/2025,0,0,0
6377,EMPLOYEE_282,People,24/7/2025,24/7/2025,0,0,0
6378,EMPLOYEE_282,People,10/10/2025,5/11/2025,1,0,0
6379,EMPLOYEE_282,People,10/10/2025,28/10/2025,1,0,0
6380,EMPLOYEE_282,People,23/7/2025,30/7/2025,1,0,0
6381,EMPLOYEE_282,People,30/6/2025,30/7/2025,1,0,0
6382,EMPLOYEE_282,People,25/10/2025,25/10/2025,1,1,0
6383,EMPLOYEE_282,People,14/9/2025,15/9/2025,1,0,0
6384,EMPLOYEE_282,People,10/9/2025,14/9/2025,1,1,0
6385,EMPLOYEE_282,People,20/10/2025,22/10/2025,1,0,0
6386,EMPLOYEE_282,People,15/9/2025,10/11/2025,1,0,1
6387,EMPLOYEE_282,People,19/8/2025,26/8/2025,1,0,0
6388,EMPLOYEE_282,People,22/10/2025,12/1/2026,1,0,0
6389,EMPLOYEE_282,People,24/7/2025,30/7/2025,1,0,0
6390,EMPLOYEE_282,People,21/11/2025,21/11/2025,0,0,0
6391,EMPLOYEE_282,People,31/10/2025,21/11/2025,0,0,0
6392,EMPLOYEE_282,People,11/9/2025,4/12/2025,0,0,0
6393,EMPLOYEE_282,People,23/9/2025,23/9/2025,0,0,0
6394,EMPLOYEE_282,People,12/9/2025,12/9/2025,0,1,0
6395,EMPLOYEE_282,People,18/11/2025,18/11/2025,0,1,0
6396,EMPLOYEE_282,People,23/9/2025,23/9/2025,0,0,0
6397,EMPLOYEE_282,People,1/10/2025,1/10/2025,0,0,1
6398,EMPLOYEE_282,People,11/11/2025,11/11/2025,0,0,0
6399,EMPLOYEE_282,People,24/10/2025,24/10/2025,0,0,0
6400,EMPLOYEE_282,People,12/11/2025,12/11/2025,0,1,0
6401,EMPLOYEE_282,People,7/8/2025,27/8/2025,0,0,0
6402,EMPLOYEE_282,People,2/10/2025,2/10/2025,0,0,0
6403,EMPLOYEE_282,People,23/9/2025,21/10/2025,0,1,0
6404,EMPLOYEE_282,People,24/9/2025,25/9/2025,0,1,0
6405,EMPLOYEE_282,People,26/9/2025,26/9/2025,0,1,0
6406,EMPLOYEE_282,People,25/10/2025,27/10/2025,0,1,0
6407,EMPLOYEE_282,People,21/7/2025,21/7/2025,0,1,0
6408,EMPLOYEE_282,People,4/10/2025,4/10/2025,0,0,1
6409,EMPLOYEE_282,People,11/11/2025,12/11/2025,0,0,0
6410,EMPLOYEE_282,People,7/8/2025,15/9/2025,0,0,0
6411,EMPLOYEE_282,People,26/10/2025,25/11/2025,1,1,1
6412,EMPLOYEE_282,People,16/11/2025,18/11/2025,1,0,0
6413,EMPLOYEE_282,People,15/9/2025,26/10/2025,1,0,0
6414,EMPLOYEE_282,People,3/10/2025,28/10/2025,1,0,0
6415,EMPLOYEE_282,People,20/11/2025,27/1/2026,1,1,0
6416,EMPLOYEE_282,People,10/10/2025,28/10/2025,1,0,0
6417,EMPLOYEE_282,People,10/9/2025,11/12/2025,1,1,1
6418,EMPLOYEE_282,People,3/12/2025,20/1/2026,1,1,0
6419,EMPLOYEE_282,People,24/11/2025,10/12/2025,1,1,0
6420,EMPLOYEE_282,People,3/12/2025,21/1/2026,1,0,1
6421,EMPLOYEE_282,People,20/11/2025,10/12/2025,0,1,0
6422,EMPLOYEE_282,People,21/11/2025,21/11/2025,0,0,0
6423,EMPLOYEE_282,People,21/11/2025,21/11/2025,0,0,0
6424,EMPLOYEE_282,People,5/12/2025,3/2/2026,1,1,0
6425,EMPLOYEE_282,People,14/11/2025,5/12/2025,1,1,0
6426,EMPLOYEE_282,People,5/8/2025,28/10/2025,1,0,0
6427,EMPLOYEE_282,People,25/8/2025,13/1/2026,1,0,0
6428,EMPLOYEE_282,People,20/8/2025,8/10/2025,1,0,0
6429,EMPLOYEE_282,People,11/10/2025,10/11/2025,1,0,0
6430,EMPLOYEE_282,People,27/10/2025,28/10/2025,1,0,0
6431,EMPLOYEE_282,People,15/9/2025,13/1/2026,1,0,0
6432,EMPLOYEE_282,People,10/10/2025,29/10/2025,1,0,0
6433,EMPLOYEE_282,People,27/9/2025,27/9/2025,1,0,0
6434,EMPLOYEE_282,People,3/10/2025,24/2/2026,1,0,0
6435,EMPLOYEE_282,People,14/9/2025,4/12/2025,1,0,0
6436,EMPLOYEE_282,People,3/10/2025,11/12/2025,1,0,0
6437,EMPLOYEE_282,People,26/10/2025,6/11/2025,1,0,0
6438,EMPLOYEE_282,People,17/11/2025,17/11/2025,1,0,0
6439,EMPLOYEE_282,People,3/12/2025,11/12/2025,1,0,0
6440,EMPLOYEE_282,People,17/11/2025,17/11/2025,1,0,0
6441,EMPLOYEE_282,People,3/9/2025,5/9/2025,1,0,0
6442,EMPLOYEE_282,People,20/1/2026,10/2/2026,1,0,0
6443,EMPLOYEE_282,People,12/1/2026,13/1/2026,0,0,1
6444,EMPLOYEE_282,People,14/1/2026,16/1/2026,0,0,0
6445,EMPLOYEE_282,People,2/1/2026,2/1/2026,0,1,0
6446,EMPLOYEE_282,People,5/1/2026,5/1/2026,0,0,0
6447,EMPLOYEE_282,People,12/1/2026,12/1/2026,0,0,0
6448,EMPLOYEE_282,People,27/1/2026,27/1/2026,0,1,0
6449,EMPLOYEE_282,People,21/1/2026,26/1/2026,0,0,1
6450,EMPLOYEE_282,People,12/1/2026,12/1/2026,0,0,0
6451,EMPLOYEE_282,People,29/1/2026,29/1/2026,0,0,1
6452,EMPLOYEE_282,People,2/1/2026,2/1/2026,0,0,0
6453,EMPLOYEE_282,People,23/11/2025,23/11/2025,0,0,0
6454,EMPLOYEE_282,People,4/2/2026,4/2/2026,0,1,0
6455,EMPLOYEE_282,People,26/11/2025,26/11/2025,0,0,0
6456,EMPLOYEE_282,People,14/1/2026,14/1/2026,0,1,0
6457,EMPLOYEE_282,People,16/2/2026,16/2/2026,0,0,0
6458,EMPLOYEE_282,People,9/12/2025,9/12/2025,0,0,0
6459,EMPLOYEE_282,People,5/2/2026,5/2/2026,0,0,0
6460,EMPLOYEE_282,People,27/1/2026,27/1/2026,0,0,0
6461,EMPLOYEE_282,People,10/2/2026,10/2/2026,0,0,0
6462,EMPLOYEE_282,People,14/1/2026,15/1/2026,0,0,0
6463,EMPLOYEE_282,People,8/1/2026,8/1/2026,0,0,0
6464,EMPLOYEE_282,People,19/1/2026,19/1/2026,0,1,0
6465,EMPLOYEE_282,People,15/1/2026,15/1/2026,0,0,0
6466,EMPLOYEE_282,People,8/1/2026,14/1/2026,1,1,0
6467,EMPLOYEE_282,People,14/1/2026,26/1/2026,1,1,1
6468,EMPLOYEE_282,People,15/11/2025,16/1/2026,1,1,1
6469,EMPLOYEE_282,People,14/1/2026,16/1/2026,1,1,0
6470,EMPLOYEE_282,People,13/1/2026,13/1/2026,1,0,0
6471,EMPLOYEE_282,People,26/1/2026,26/1/2026,1,1,1
6472,EMPLOYEE_282,People,15/11/2025,16/1/2026,1,0,1
6473,EMPLOYEE_282,People,10/12/2025,11/12/2025,1,0,0
6474,EMPLOYEE_282,People,10/12/2025,12/12/2025,1,0,0
6475,EMPLOYEE_282,People,22/1/2026,25/2/2026,1,1,0
6476,EMPLOYEE_282,People,16/2/2026,27/2/2026,1,0,0
6477,EMPLOYEE_282,People,5/2/2026,23/2/2026,1,0,0
6478,EMPLOYEE_282,People,2/2/2026,27/2/2026,1,1,0
6479,EMPLOYEE_282,People,28/1/2026,23/2/2026,1,0,0
6480,EMPLOYEE_282,People,26/1/2026,27/2/2026,1,1,1
6481,EMPLOYEE_282,People,23/1/2026,27/2/2026,1,0,0
6482,EMPLOYEE_282,People,12/12/2025,12/12/2025,1,0,0
6483,EMPLOYEE_282,People,5/2/2026,16/2/2026,1,0,0
6484,EMPLOYEE_282,People,30/1/2026,23/2/2026,1,0,0
6485,EMPLOYEE_282,People,10/2/2026,23/2/2026,1,0,0
6486,EMPLOYEE_282,People,11/12/2025,19/1/2026,1,0,0
6487,EMPLOYEE_282,People,11/12/2025,11/12/2025,1,0,0
6488,EMPLOYEE_282,People,25/11/2025,26/11/2025,1,1,1
6489,EMPLOYEE_282,People,26/11/2025,26/11/2025,1,0,1
6490,EMPLOYEE_282,People,15/11/2025,15/11/2025,1,0,0
6491,EMPLOYEE_282,People,24/2/2026,24/2/2026,0,0,0
6492,EMPLOYEE_282,People,20/11/2025,12/12/2025,0,0,0
6493,EMPLOYEE_282,People,21/2/2026,21/2/2026,1,0,0
6494,EMPLOYEE_282,People,6/11/2025,11/12/2025,0,1,0
6495,EMPLOYEE_282,People,29/1/2026,29/1/2026,0,0,0
6496,EMPLOYEE_282,People,11/12/2025,19/1/2026,0,0,0
6497,EMPLOYEE_282,People,11/12/2025,11/12/2025,0,0,0
6498,EMPLOYEE_282,People,28/1/2026,20/2/2026,0,0,0
6499,EMPLOYEE_282,People,6/2/2026,9/2/2026,1,0,0
6500,EMPLOYEE_282,People,23/1/2026,23/1/2026,0,0,0
6501,EMPLOYEE_282,People,5/11/2025,5/11/2025,0,0,0
6502,EMPLOYEE_282,People,11/11/2025,11/11/2025,0,0,0
6503,EMPLOYEE_282,People,7/1/2026,7/1/2026,0,0,0
6504,EMPLOYEE_282,People,22/11/2025,22/11/2025,0,0,1
6505,EMPLOYEE_282,People,7/1/2026,7/1/2026,0,0,0
6506,EMPLOYEE_282,People,22/11/2025,22/11/2025,0,0,0
6507,EMPLOYEE_282,People,5/1/2026,5/1/2026,0,0,0
6508,EMPLOYEE_282,People,22/11/2025,22/11/2025,0,0,1
6509,EMPLOYEE_282,People,25/11/2025,25/11/2025,0,1,0
6510,EMPLOYEE_282,People,18/11/2025,18/11/2025,0,1,0
6511,EMPLOYEE_282,People,22/11/2025,22/11/2025,0,0,0
6512,EMPLOYEE_282,People,5/1/2026,5/1/2026,1,0,0
6513,EMPLOYEE_282,People,14/11/2025,14/11/2025,0,0,0
6514,EMPLOYEE_282,People,5/10/2025,10/10/2025,0,0,1
6515,EMPLOYEE_282,People,2/10/2025,2/10/2025,0,0,0
6516,EMPLOYEE_282,People,29/10/2025,29/10/2025,0,0,0
6517,EMPLOYEE_282,People,29/10/2025,29/10/2025,1,0,1
6518,EMPLOYEE_282,People,12/11/2025,12/11/2025,0,0,0
6519,EMPLOYEE_282,People,7/10/2025,7/10/2025,0,0,0
6520,EMPLOYEE_282,People,9/10/2025,9/10/2025,0,0,0
6521,EMPLOYEE_282,People,23/10/2025,6/11/2025,1,1,0
6522,EMPLOYEE_282,People,31/10/2025,31/10/2025,1,0,0
6523,EMPLOYEE_282,People,23/10/2025,25/10/2025,1,0,0
6524,EMPLOYEE_282,People,23/10/2025,24/10/2025,1,0,0
6525,EMPLOYEE_282,People,14/11/2025,14/11/2025,0,0,0
6526,EMPLOYEE_282,People,26/8/2025,26/8/2025,0,0,0
6527,EMPLOYEE_283,People,24/1/2026,24/1/2026,0,0,0
6528,EMPLOYEE_283,People,27/10/2025,21/11/2025,0,1,0
6529,EMPLOYEE_283,People,31/10/2025,6/11/2025,1,1,0
6530,EMPLOYEE_283,People,23/1/2026,23/1/2026,0,1,0
6531,EMPLOYEE_283,People,23/1/2026,23/1/2026,0,1,0
6532,EMPLOYEE_283,People,23/1/2026,26/2/2026,1,0,0
6533,EMPLOYEE_283,People,26/2/2026,2/3/2026,1,0,0
6534,EMPLOYEE_283,People,25/1/2026,2/2/2026,0,0,1
6535,EMPLOYEE_283,People,4/2/2026,4/2/2026,0,0,0
